ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,Precip_year_0000,Precip_month_0000,Precip_value_0000,Precip_quality_code_0000,Precip_year_0001,Precip_month_0001,Precip_value_0001,Precip_quality_code_0001,Precip_year_0002,Precip_month_0002,Precip_value_0002,Precip_quality_code_0002,Precip_year_0003,Precip_month_0003,Precip_value_0003,Precip_quality_code_0003,Precip_year_0004,Precip_month_0004,Precip_value_0004,Precip_quality_code_0004,Precip_year_0005,Precip_month_0005,Precip_value_0005,Precip_quality_code_0005,Precip_year_0006,Precip_month_0006,Precip_value_0006,Precip_quality_code_0006,Precip_year_0007,Precip_month_0007,Precip_value_0007,Precip_quality_code_0007,Precip_year_0008,Precip_month_0008,Precip_value_0008,Precip_quality_code_0008,Precip_year_0009,Precip_month_0009,Precip_value_0009,Precip_quality_code_0009,Precip_year_0010,Precip_month_0010,Precip_value_0010,Precip_quality_code_0010,Precip_year_0011,Precip_month_0011,Precip_value_0011,Precip_quality_code_0011,Precip_year_0100,Precip_month_0100,Precip_value_0100,Precip_quality_code_0100,Precip_year_0101,Precip_month_0101,Precip_value_0101,Precip_quality_code_0101,Precip_year_0102,Precip_month_0102,Precip_value_0102,Precip_quality_code_0102,Precip_year_0103,Precip_month_0103,Precip_value_0103,Precip_quality_code_0103,Precip_year_0104,Precip_month_0104,Precip_value_0104,Precip_quality_code_0104,Precip_year_0105,Precip_month_0105,Precip_value_0105,Precip_quality_code_0105,Precip_year_0106,Precip_month_0106,Precip_value_0106,Precip_quality_code_0106,Precip_year_0107,Precip_month_0107,Precip_value_0107,Precip_quality_code_0107,Precip_year_0108,Precip_month_0108,Precip_value_0108,Precip_quality_code_0108,Precip_year_0109,Precip_month_0109,Precip_value_0109,Precip_quality_code_0109,Precip_year_0110,Precip_month_0110,Precip_value_0110,Precip_quality_code_0110,Precip_year_0111,Precip_month_0111,Precip_value_0111,Precip_quality_code_0111,Precip_year_0200,Precip_month_0200,Precip_value_0200,Precip_quality_code_0200,Precip_year_0201,Precip_month_0201,Precip_value_0201,Precip_quality_code_0201,Precip_year_0202,Precip_month_0202,Precip_value_0202,Precip_quality_code_0202,Precip_year_0203,Precip_month_0203,Precip_value_0203,Precip_quality_code_0203,Precip_year_0204,Precip_month_0204,Precip_value_0204,Precip_quality_code_0204,Precip_year_0205,Precip_month_0205,Precip_value_0205,Precip_quality_code_0205,Precip_year_0206,Precip_month_0206,Precip_value_0206,Precip_quality_code_0206,Precip_year_0207,Precip_month_0207,Precip_value_0207,Precip_quality_code_0207,Precip_year_0208,Precip_month_0208,Precip_value_0208,Precip_quality_code_0208,Precip_year_0209,Precip_month_0209,Precip_value_0209,Precip_quality_code_0209,Precip_year_0210,Precip_month_0210,Precip_value_0210,Precip_quality_code_0210,Precip_year_0211,Precip_month_0211,Precip_value_0211,Precip_quality_code_0211,Precip_year_0300,Precip_month_0300,Precip_value_0300,Precip_quality_code_0300,Precip_year_0301,Precip_month_0301,Precip_value_0301,Precip_quality_code_0301,Precip_year_0302,Precip_month_0302,Precip_value_0302,Precip_quality_code_0302,Precip_year_0303,Precip_month_0303,Precip_value_0303,Precip_quality_code_0303,Precip_year_0304,Precip_month_0304,Precip_value_0304,Precip_quality_code_0304,Precip_year_0305,Precip_month_0305,Precip_value_0305,Precip_quality_code_0305,Precip_year_0306,Precip_month_0306,Precip_value_0306,Precip_quality_code_0306,Precip_year_0307,Precip_month_0307,Precip_value_0307,Precip_quality_code_0307,Precip_year_0308,Precip_month_0308,Precip_value_0308,Precip_quality_code_0308,Precip_year_0309,Precip_month_0309,Precip_value_0309,Precip_quality_code_0309,Precip_year_0310,Precip_month_0310,Precip_value_0310,Precip_quality_code_0310,Precip_year_0311,Precip_month_0311,Precip_value_0311,Precip_quality_code_0311,Precip_year_0400,Precip_month_0400,Precip_value_0400,Precip_quality_code_0400,Precip_year_0401,Precip_month_0401,Precip_value_0401,Precip_quality_code_0401,Precip_year_0402,Precip_month_0402,Precip_value_0402,Precip_quality_code_0402,Precip_year_0403,Precip_month_0403,Precip_value_0403,Precip_quality_code_0403,Precip_year_0404,Precip_month_0404,Precip_value_0404,Precip_quality_code_0404,Precip_year_0405,Precip_month_0405,Precip_value_0405,Precip_quality_code_0405,Precip_year_0406,Precip_month_0406,Precip_value_0406,Precip_quality_code_0406,Precip_year_0407,Precip_month_0407,Precip_value_0407,Precip_quality_code_0407,Precip_year_0408,Precip_month_0408,Precip_value_0408,Precip_quality_code_0408,Precip_year_0409,Precip_month_0409,Precip_value_0409,Precip_quality_code_0409,Precip_year_0410,Precip_month_0410,Precip_value_0410,Precip_quality_code_0410,Precip_year_0411,Precip_month_0411,Precip_value_0411,Precip_quality_code_0411,hamlet,suburb,village,state,postcode,country
51599010,Mongour,57.00199506,-2.388582046,115235,35564,min,2018,5,25.8,254,2018,6,6.0,254,2018,7,36.2,254,2018,8,2.0,254,2018,9,0.0,254,2018,10,0.0,254,2018,11,35.6,254,2018,12,26.0,254,2019.0,1.0,25.6,254.0,2019.0,2.0,13.4,254.0,2019.0,3.0,31.6,254.0,2019.0,4.0,4.0,254.0,2019.0,5.0,25.8,254.0,2019.0,6.0,6.0,254.0,2019.0,7.0,36.2,254.0,2019.0,8.0,2.0,254.0,2019.0,9.0,0.0,254.0,2019.0,10.0,0.0,254.0,2019.0,11.0,35.6,254.0,2019.0,12.0,26.0,254.0,2020.0,1.0,25.6,254.0,2020.0,2.0,13.4,254.0,2020.0,3.0,31.6,254.0,2020.0,4.0,4.0,254.0,2020.0,5.0,25.8,254.0,2020.0,6.0,6.0,254.0,2020.0,7.0,36.2,254.0,2020.0,8.0,2.0,254.0,2020.0,9.0,0.0,254.0,2020.0,10.0,0.0,254.0,2020.0,11.0,35.6,254.0,2020.0,12.0,26.0,254.0,2021.0,1.0,25.6,254.0,2021.0,2.0,13.4,254.0,2021.0,3.0,31.6,254.0,2021.0,4.0,4.0,254.0,2021.0,5.0,25.8,254.0,2021.0,6.0,6.0,254.0,2021.0,7.0,36.2,254.0,2021.0,8.0,2.0,254.0,2021.0,9.0,0.0,254.0,2021.0,10.0,0.0,254.0,2021.0,11.0,35.6,254.0,2021.0,12.0,26.0,254.0,2022.0,1.0,25.6,254.0,2022.0,2.0,13.4,254.0,2022.0,3.0,31.6,254.0,2022.0,4.0,4.0,254.0,2022.0,5.0,25.8,254.0,2022.0,6.0,6.0,254.0,2022.0,7.0,36.2,254.0,2022.0,8.0,2.0,254.0,2022.0,9.0,0.0,254.0,2022.0,10.0,0.0,254.0,2022.0,11.0,35.6,254.0,2022.0,12.0,26.0,254.0,2023.0,1.0,25.6,254.0,2023.0,2.0,13.4,254.0,2023.0,3.0,31.6,254.0,2023.0,4.0,4.0,254.0,,,,Alba / Scotland,AB31 6DH,United Kingdom
56651010,Kilspindie,56.01342344,-2.874113551,15211,37088,min,2018,5,6.1,254,2018,6,14.5,254,2018,7,24.9,254,2018,8,0.0,254,2018,9,7.8,254,2018,10,19.5,254,2018,11,2.1,254,2018,12,23.5,254,2019.0,1.0,0.0,254.0,2019.0,2.0,4.2,254.0,2019.0,3.0,10.0,254.0,2019.0,4.0,3.9,254.0,2019.0,5.0,6.1,254.0,2019.0,6.0,14.5,254.0,2019.0,7.0,24.9,254.0,2019.0,8.0,0.0,254.0,2019.0,9.0,7.8,254.0,2019.0,10.0,19.5,254.0,2019.0,11.0,2.1,254.0,2019.0,12.0,23.5,254.0,2020.0,1.0,0.0,254.0,2020.0,2.0,4.2,254.0,2020.0,3.0,10.0,254.0,2020.0,4.0,3.9,254.0,2020.0,5.0,6.1,254.0,2020.0,6.0,14.5,254.0,2020.0,7.0,24.9,254.0,2020.0,8.0,0.0,254.0,2020.0,9.0,7.8,254.0,2020.0,10.0,19.5,254.0,2020.0,11.0,2.1,254.0,2020.0,12.0,23.5,254.0,2021.0,1.0,0.0,254.0,2021.0,2.0,4.2,254.0,2021.0,3.0,10.0,254.0,2021.0,4.0,3.9,254.0,2021.0,5.0,6.1,254.0,2021.0,6.0,14.5,254.0,2021.0,7.0,24.9,254.0,2021.0,8.0,0.0,254.0,2021.0,9.0,7.8,254.0,2021.0,10.0,19.5,254.0,2021.0,11.0,2.1,254.0,2021.0,12.0,23.5,254.0,2022.0,1.0,0.0,254.0,2022.0,2.0,4.2,254.0,2022.0,3.0,10.0,254.0,2022.0,4.0,3.9,254.0,2022.0,5.0,6.1,254.0,2022.0,6.0,14.5,254.0,2022.0,7.0,24.9,254.0,2022.0,8.0,0.0,254.0,2022.0,9.0,7.8,254.0,2022.0,10.0,19.5,254.0,2022.0,11.0,2.1,254.0,2022.0,12.0,23.5,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Aberlady,Alba / Scotland,EH32 0PR,United Kingdom
51565010,Glenrinnes Knowe,57.4052084,-3.184950902,115226,35548,min,2018,5,22.5,254,2018,6,1.4,254,2018,7,0.2,254,2018,8,42.0,254,2018,9,31.7,254,2018,10,33.1,254,2018,11,0.0,254,2018,12,1.7,254,2019.0,1.0,0.6,254.0,2019.0,2.0,0.0,254.0,2019.0,3.0,0.0,254.0,2019.0,4.0,0.0,254.0,2019.0,5.0,22.5,254.0,2019.0,6.0,1.4,254.0,2019.0,7.0,0.2,254.0,2019.0,8.0,42.0,254.0,2019.0,9.0,31.7,254.0,2019.0,10.0,33.1,254.0,2019.0,11.0,0.0,254.0,2019.0,12.0,1.7,254.0,2020.0,1.0,0.6,254.0,2020.0,2.0,0.0,254.0,2020.0,3.0,0.0,254.0,2020.0,4.0,0.0,254.0,2020.0,5.0,22.5,254.0,2020.0,6.0,1.4,254.0,2020.0,7.0,0.2,254.0,2020.0,8.0,42.0,254.0,2020.0,9.0,31.7,254.0,2020.0,10.0,33.1,254.0,2020.0,11.0,0.0,254.0,2020.0,12.0,1.7,254.0,2021.0,1.0,0.6,254.0,2021.0,2.0,0.0,254.0,2021.0,3.0,0.0,254.0,2021.0,4.0,0.0,254.0,2021.0,5.0,22.5,254.0,2021.0,6.0,1.4,254.0,2021.0,7.0,0.2,254.0,2021.0,8.0,42.0,254.0,2021.0,9.0,31.7,254.0,2021.0,10.0,33.1,254.0,2021.0,11.0,0.0,254.0,2021.0,12.0,1.7,254.0,2022.0,1.0,0.6,254.0,2022.0,2.0,0.0,254.0,2022.0,3.0,0.0,254.0,2022.0,4.0,0.0,254.0,2022.0,5.0,22.5,254.0,2022.0,6.0,1.4,254.0,2022.0,7.0,0.2,254.0,2022.0,8.0,42.0,254.0,2022.0,9.0,31.7,254.0,2022.0,10.0,33.1,254.0,2022.0,11.0,0.0,254.0,2022.0,12.0,1.7,254.0,2023.0,1.0,0.6,254.0,2023.0,2.0,0.0,254.0,2023.0,3.0,0.0,254.0,2023.0,4.0,0.0,254.0,,,,Alba / Scotland,AB55 4DA,United Kingdom
51744010,Dingwall,57.59992025,-4.446997097,115329,35632,min,2018,5,0.0,254,2018,6,0.0,254,2018,7,4.4,254,2018,8,10.0,254,2018,9,7.0,254,2018,10,10.2,254,2018,11,0.0,254,2018,12,0.0,254,2019.0,1.0,0.0,254.0,2019.0,2.0,0.0,254.0,2019.0,3.0,0.0,254.0,2019.0,4.0,0.0,254.0,2019.0,5.0,0.0,254.0,2019.0,6.0,0.0,254.0,2019.0,7.0,4.4,254.0,2019.0,8.0,10.0,254.0,2019.0,9.0,7.0,254.0,2019.0,10.0,10.2,254.0,2019.0,11.0,0.0,254.0,2019.0,12.0,0.0,254.0,2020.0,1.0,0.0,254.0,2020.0,2.0,0.0,254.0,2020.0,3.0,0.0,254.0,2020.0,4.0,0.0,254.0,2020.0,5.0,0.0,254.0,2020.0,6.0,0.0,254.0,2020.0,7.0,4.4,254.0,2020.0,8.0,10.0,254.0,2020.0,9.0,7.0,254.0,2020.0,10.0,10.2,254.0,2020.0,11.0,0.0,254.0,2020.0,12.0,0.0,254.0,2021.0,1.0,0.0,254.0,2021.0,2.0,0.0,254.0,2021.0,3.0,0.0,254.0,2021.0,4.0,0.0,254.0,2021.0,5.0,0.0,254.0,2021.0,6.0,0.0,254.0,2021.0,7.0,4.4,254.0,2021.0,8.0,10.0,254.0,2021.0,9.0,7.0,254.0,2021.0,10.0,10.2,254.0,2021.0,11.0,0.0,254.0,2021.0,12.0,0.0,254.0,2022.0,1.0,0.0,254.0,2022.0,2.0,0.0,254.0,2022.0,3.0,0.0,254.0,2022.0,4.0,0.0,254.0,2022.0,5.0,0.0,254.0,2022.0,6.0,0.0,254.0,2022.0,7.0,4.4,254.0,2022.0,8.0,10.0,254.0,2022.0,9.0,7.0,254.0,2022.0,10.0,10.2,254.0,2022.0,11.0,0.0,254.0,2022.0,12.0,0.0,254.0,2023.0,1.0,0.0,254.0,2023.0,2.0,0.0,254.0,2023.0,3.0,0.0,254.0,2023.0,4.0,0.0,254.0,Knockbain,,,Alba / Scotland,IV15 9SP,United Kingdom
51922010,Urquhart,57.59399199,-4.374371661,115406,35716,min,2018,5,22.6,254,2018,6,13.0,254,2018,7,39.6,254,2018,8,0.0,254,2018,9,0.0,254,2018,10,0.6,254,2018,11,26.0,254,2018,12,2.0,254,2019.0,1.0,3.6,254.0,2019.0,2.0,28.2,254.0,2019.0,3.0,11.2,254.0,2019.0,4.0,23.6,254.0,2019.0,5.0,22.6,254.0,2019.0,6.0,13.0,254.0,2019.0,7.0,39.6,254.0,2019.0,8.0,0.0,254.0,2019.0,9.0,0.0,254.0,2019.0,10.0,0.6,254.0,2019.0,11.0,26.0,254.0,2019.0,12.0,2.0,254.0,2020.0,1.0,3.6,254.0,2020.0,2.0,28.2,254.0,2020.0,3.0,11.2,254.0,2020.0,4.0,23.6,254.0,2020.0,5.0,22.6,254.0,2020.0,6.0,13.0,254.0,2020.0,7.0,39.6,254.0,2020.0,8.0,0.0,254.0,2020.0,9.0,0.0,254.0,2020.0,10.0,0.6,254.0,2020.0,11.0,26.0,254.0,2020.0,12.0,2.0,254.0,2021.0,1.0,3.6,254.0,2021.0,2.0,28.2,254.0,2021.0,3.0,11.2,254.0,2021.0,4.0,23.6,254.0,2021.0,5.0,22.6,254.0,2021.0,6.0,13.0,254.0,2021.0,7.0,39.6,254.0,2021.0,8.0,0.0,254.0,2021.0,9.0,0.0,254.0,2021.0,10.0,0.6,254.0,2021.0,11.0,26.0,254.0,2021.0,12.0,2.0,254.0,2022.0,1.0,3.6,254.0,2022.0,2.0,28.2,254.0,2022.0,3.0,11.2,254.0,2022.0,4.0,23.6,254.0,2022.0,5.0,22.6,254.0,2022.0,6.0,13.0,254.0,2022.0,7.0,39.6,254.0,2022.0,8.0,0.0,254.0,2022.0,9.0,0.0,254.0,2022.0,10.0,0.6,254.0,2022.0,11.0,26.0,254.0,2022.0,12.0,2.0,254.0,2023.0,1.0,3.6,254.0,2023.0,2.0,28.2,254.0,2023.0,3.0,11.2,254.0,2023.0,4.0,23.6,254.0,,,Culbokie,Alba / Scotland,IV7 8HU,United Kingdom
56752010,Aberlour,57.48021805,-3.205975095,234150,37132,min,2018,5,26.6,254,2018,6,16.8,200,2018,7,34.0,200,2018,8,34.6,200,2018,9,37.7,254,2018,10,40.2,200,2018,11,25.8,200,2018,12,2.2,200,2019.0,1.0,25.2,200.0,2019.0,2.0,29.4,200.0,2019.0,3.0,3.8,200.0,2019.0,4.0,19.6,200.0,2019.0,5.0,26.6,254.0,2019.0,6.0,16.8,200.0,2019.0,7.0,34.0,200.0,2019.0,8.0,34.6,200.0,2019.0,9.0,37.7,254.0,2019.0,10.0,40.2,200.0,2019.0,11.0,25.8,200.0,2019.0,12.0,2.2,200.0,2020.0,1.0,25.2,200.0,2020.0,2.0,29.4,200.0,2020.0,3.0,3.8,200.0,2020.0,4.0,19.6,200.0,2020.0,5.0,26.6,254.0,2020.0,6.0,16.8,200.0,2020.0,7.0,34.0,200.0,2020.0,8.0,34.6,200.0,2020.0,9.0,37.7,254.0,2020.0,10.0,40.2,200.0,2020.0,11.0,25.8,200.0,2020.0,12.0,2.2,200.0,2021.0,1.0,25.2,200.0,2021.0,2.0,29.4,200.0,2021.0,3.0,3.8,200.0,2021.0,4.0,19.6,200.0,2021.0,5.0,26.6,254.0,2021.0,6.0,16.8,200.0,2021.0,7.0,34.0,200.0,2021.0,8.0,34.6,200.0,2021.0,9.0,37.7,254.0,2021.0,10.0,40.2,200.0,2021.0,11.0,25.8,200.0,2021.0,12.0,2.2,200.0,2022.0,1.0,25.2,200.0,2022.0,2.0,29.4,200.0,2022.0,3.0,3.8,200.0,2022.0,4.0,19.6,200.0,2022.0,5.0,26.6,254.0,2022.0,6.0,16.8,200.0,2022.0,7.0,34.0,200.0,2022.0,8.0,34.6,200.0,2022.0,9.0,37.7,254.0,2022.0,10.0,40.2,200.0,2022.0,11.0,25.8,200.0,2022.0,12.0,2.2,200.0,2023.0,1.0,25.2,200.0,2023.0,2.0,29.4,200.0,2023.0,3.0,3.8,200.0,2023.0,4.0,19.6,200.0,,,Aberlour,Alba / Scotland,AB38 9LB,United Kingdom
51501010,Blairdaff,57.24844532,-2.505220497,115204,35516,min,2018,5,14.3,254,2018,6,16.6,254,2018,7,0.2,254,2018,8,16.1,254,2018,9,18.0,254,2018,10,8.8,254,2018,11,27.5,254,2018,12,27.1,254,2019.0,1.0,19.1,254.0,2019.0,2.0,17.7,254.0,2019.0,3.0,0.1,254.0,2019.0,4.0,12.1,254.0,2019.0,5.0,14.3,254.0,2019.0,6.0,16.6,254.0,2019.0,7.0,0.2,254.0,2019.0,8.0,16.1,254.0,2019.0,9.0,18.0,254.0,2019.0,10.0,8.8,254.0,2019.0,11.0,27.5,254.0,2019.0,12.0,27.1,254.0,2020.0,1.0,19.1,254.0,2020.0,2.0,17.7,254.0,2020.0,3.0,0.1,254.0,2020.0,4.0,12.1,254.0,2020.0,5.0,14.3,254.0,2020.0,6.0,16.6,254.0,2020.0,7.0,0.2,254.0,2020.0,8.0,16.1,254.0,2020.0,9.0,18.0,254.0,2020.0,10.0,8.8,254.0,2020.0,11.0,27.5,254.0,2020.0,12.0,27.1,254.0,2021.0,1.0,19.1,254.0,2021.0,2.0,17.7,254.0,2021.0,3.0,0.1,254.0,2021.0,4.0,12.1,254.0,2021.0,5.0,14.3,254.0,2021.0,6.0,16.6,254.0,2021.0,7.0,0.2,254.0,2021.0,8.0,16.1,254.0,2021.0,9.0,18.0,254.0,2021.0,10.0,8.8,254.0,2021.0,11.0,27.5,254.0,2021.0,12.0,27.1,254.0,2022.0,1.0,19.1,254.0,2022.0,2.0,17.7,254.0,2022.0,3.0,0.1,254.0,2022.0,4.0,12.1,254.0,2022.0,5.0,14.3,254.0,2022.0,6.0,16.6,254.0,2022.0,7.0,0.2,254.0,2022.0,8.0,16.1,254.0,2022.0,9.0,18.0,254.0,2022.0,10.0,8.8,254.0,2022.0,11.0,27.5,254.0,2022.0,12.0,27.1,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blairdaff,,,Alba / Scotland,AB51 5LT,United Kingdom
65575010,Shiplaw,55.72796917,-3.207291434,14975,36770,min,2018,5,19.0,254,2018,6,11.6,254,2018,7,29.4,254,2018,8,33.0,254,2018,9,11.8,254,2018,10,28.6,254,2018,11,32.8,254,2018,12,44.4,254,2019.0,1.0,19.2,254.0,2019.0,2.0,23.2,254.0,2019.0,3.0,23.6,254.0,2019.0,4.0,6.6,254.0,2019.0,5.0,19.0,254.0,2019.0,6.0,11.6,254.0,2019.0,7.0,29.4,254.0,2019.0,8.0,33.0,254.0,2019.0,9.0,11.8,254.0,2019.0,10.0,28.6,254.0,2019.0,11.0,32.8,254.0,2019.0,12.0,44.4,254.0,2020.0,1.0,19.2,254.0,2020.0,2.0,23.2,254.0,2020.0,3.0,23.6,254.0,2020.0,4.0,6.6,254.0,2020.0,5.0,19.0,254.0,2020.0,6.0,11.6,254.0,2020.0,7.0,29.4,254.0,2020.0,8.0,33.0,254.0,2020.0,9.0,11.8,254.0,2020.0,10.0,28.6,254.0,2020.0,11.0,32.8,254.0,2020.0,12.0,44.4,254.0,2021.0,1.0,19.2,254.0,2021.0,2.0,23.2,254.0,2021.0,3.0,23.6,254.0,2021.0,4.0,6.6,254.0,2021.0,5.0,19.0,254.0,2021.0,6.0,11.6,254.0,2021.0,7.0,29.4,254.0,2021.0,8.0,33.0,254.0,2021.0,9.0,11.8,254.0,2021.0,10.0,28.6,254.0,2021.0,11.0,32.8,254.0,2021.0,12.0,44.4,254.0,2022.0,1.0,19.2,254.0,2022.0,2.0,23.2,254.0,2022.0,3.0,23.6,254.0,2022.0,4.0,6.6,254.0,2022.0,5.0,19.0,254.0,2022.0,6.0,11.6,254.0,2022.0,7.0,29.4,254.0,2022.0,8.0,33.0,254.0,2022.0,9.0,11.8,254.0,2022.0,10.0,28.6,254.0,2022.0,11.0,32.8,254.0,2022.0,12.0,44.4,254.0,2023.0,1.0,19.2,254.0,2023.0,2.0,23.2,254.0,2023.0,3.0,23.6,254.0,2023.0,4.0,6.6,254.0,,,,Alba / Scotland,EH45 8RB,United Kingdom
56497010,Fife Airport,56.1816502,-3.222449068,15151,37016,min,2018,5,0.0,254,2018,6,0.0,254,2018,7,0.0,254,2018,8,0.0,254,2018,9,0.0,254,2018,10,0.0,254,2018,11,0.0,254,2018,12,0.0,254,2019.0,1.0,0.0,254.0,2019.0,2.0,0.0,254.0,2019.0,3.0,0.0,254.0,2019.0,4.0,0.0,254.0,2019.0,5.0,0.0,254.0,2019.0,6.0,0.0,254.0,2019.0,7.0,0.0,254.0,2019.0,8.0,0.0,254.0,2019.0,9.0,0.0,254.0,2019.0,10.0,0.0,254.0,2019.0,11.0,0.0,254.0,2019.0,12.0,0.0,254.0,2020.0,1.0,0.0,254.0,2020.0,2.0,0.0,254.0,2020.0,3.0,0.0,254.0,2020.0,4.0,0.0,254.0,2020.0,5.0,0.0,254.0,2020.0,6.0,0.0,254.0,2020.0,7.0,0.0,254.0,2020.0,8.0,0.0,254.0,2020.0,9.0,0.0,254.0,2020.0,10.0,0.0,254.0,2020.0,11.0,0.0,254.0,2020.0,12.0,0.0,254.0,2021.0,1.0,0.0,254.0,2021.0,2.0,0.0,254.0,2021.0,3.0,0.0,254.0,2021.0,4.0,0.0,254.0,2021.0,5.0,0.0,254.0,2021.0,6.0,0.0,254.0,2021.0,7.0,0.0,254.0,2021.0,8.0,0.0,254.0,2021.0,9.0,0.0,254.0,2021.0,10.0,0.0,254.0,2021.0,11.0,0.0,254.0,2021.0,12.0,0.0,254.0,2022.0,1.0,0.0,254.0,2022.0,2.0,0.0,254.0,2022.0,3.0,0.0,254.0,2022.0,4.0,0.0,254.0,2022.0,5.0,0.0,254.0,2022.0,6.0,0.0,254.0,2022.0,7.0,0.0,254.0,2022.0,8.0,0.0,254.0,2022.0,9.0,0.0,254.0,2022.0,10.0,0.0,254.0,2022.0,11.0,0.0,254.0,2022.0,12.0,0.0,254.0,2023.0,1.0,0.0,254.0,2023.0,2.0,0.0,254.0,2023.0,3.0,0.0,254.0,2023.0,4.0,0.0,254.0,,Caskieberran,,Alba / Scotland,KY6 2SL,United Kingdom
51844010,Lochcarron,57.40008827,-5.494920778,115370,35680,min,2018,5,19.4,254,2018,6,0.0,254,2018,7,41.7,254,2018,8,7.4,254,2018,9,12.1,254,2018,10,22.4,254,2018,11,18.8,254,2018,12,0.0,254,2019.0,1.0,9.1,254.0,2019.0,2.0,0.0,254.0,2019.0,3.0,0.0,254.0,2019.0,4.0,25.3,254.0,2019.0,5.0,19.4,254.0,2019.0,6.0,0.0,254.0,2019.0,7.0,41.7,254.0,2019.0,8.0,7.4,254.0,2019.0,9.0,12.1,254.0,2019.0,10.0,22.4,254.0,2019.0,11.0,18.8,254.0,2019.0,12.0,0.0,254.0,2020.0,1.0,9.1,254.0,2020.0,2.0,0.0,254.0,2020.0,3.0,0.0,254.0,2020.0,4.0,25.3,254.0,2020.0,5.0,19.4,254.0,2020.0,6.0,0.0,254.0,2020.0,7.0,41.7,254.0,2020.0,8.0,7.4,254.0,2020.0,9.0,12.1,254.0,2020.0,10.0,22.4,254.0,2020.0,11.0,18.8,254.0,2020.0,12.0,0.0,254.0,2021.0,1.0,9.1,254.0,2021.0,2.0,0.0,254.0,2021.0,3.0,0.0,254.0,2021.0,4.0,25.3,254.0,2021.0,5.0,19.4,254.0,2021.0,6.0,0.0,254.0,2021.0,7.0,41.7,254.0,2021.0,8.0,7.4,254.0,2021.0,9.0,12.1,254.0,2021.0,10.0,22.4,254.0,2021.0,11.0,18.8,254.0,2021.0,12.0,0.0,254.0,2022.0,1.0,9.1,254.0,2022.0,2.0,0.0,254.0,2022.0,3.0,0.0,254.0,2022.0,4.0,25.3,254.0,2022.0,5.0,19.4,254.0,2022.0,6.0,0.0,254.0,2022.0,7.0,41.7,254.0,2022.0,8.0,7.4,254.0,2022.0,9.0,12.1,254.0,2022.0,10.0,22.4,254.0,2022.0,11.0,18.8,254.0,2022.0,12.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Lochcarron,Alba / Scotland,IV54 8YD,United Kingdom
59578010,RhynieGS,57.3317252,-2.828953912,368013,37926,min,2018,5,22.6,254,2018,6,15.0,254,2018,7,49.6,254,2018,8,37.4,254,2018,9,28.0,254,2018,10,54.6,254,2018,11,32.0,254,2018,12,18.4,254,2019.0,1.0,28.6,254.0,2019.0,2.0,11.2,254.0,2019.0,3.0,7.4,254.0,2019.0,4.0,12.6,254.0,2019.0,5.0,22.6,254.0,2019.0,6.0,15.0,254.0,2019.0,7.0,49.6,254.0,2019.0,8.0,37.4,254.0,2019.0,9.0,28.0,254.0,2019.0,10.0,54.6,254.0,2019.0,11.0,32.0,254.0,2019.0,12.0,18.4,254.0,2020.0,1.0,28.6,254.0,2020.0,2.0,11.2,254.0,2020.0,3.0,7.4,254.0,2020.0,4.0,12.6,254.0,2020.0,5.0,22.6,254.0,2020.0,6.0,15.0,254.0,2020.0,7.0,49.6,254.0,2020.0,8.0,37.4,254.0,2020.0,9.0,28.0,254.0,2020.0,10.0,54.6,254.0,2020.0,11.0,32.0,254.0,2020.0,12.0,18.4,254.0,2021.0,1.0,28.6,254.0,2021.0,2.0,11.2,254.0,2021.0,3.0,7.4,254.0,2021.0,4.0,12.6,254.0,2021.0,5.0,22.6,254.0,2021.0,6.0,15.0,254.0,2021.0,7.0,49.6,254.0,2021.0,8.0,37.4,254.0,2021.0,9.0,28.0,254.0,2021.0,10.0,54.6,254.0,2021.0,11.0,32.0,254.0,2021.0,12.0,18.4,254.0,2022.0,1.0,28.6,254.0,2022.0,2.0,11.2,254.0,2022.0,3.0,7.4,254.0,2022.0,4.0,12.6,254.0,2022.0,5.0,22.6,254.0,2022.0,6.0,15.0,254.0,2022.0,7.0,49.6,254.0,2022.0,8.0,37.4,254.0,2022.0,9.0,28.0,254.0,2022.0,10.0,54.6,254.0,2022.0,11.0,32.0,254.0,2022.0,12.0,18.4,254.0,2023.0,1.0,28.6,254.0,2023.0,2.0,11.2,254.0,2023.0,3.0,7.4,254.0,2023.0,4.0,12.6,254.0,,,Rhynie,Alba / Scotland,AB54 4GG,United Kingdom
