ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,TideLVL_year_0000,TideLVL_month_0000,TideLVL_value_0000,TideLVL_quality_code_0000,TideLVL_year_0001,TideLVL_month_0001,TideLVL_value_0001,TideLVL_quality_code_0001,TideLVL_year_0002,TideLVL_month_0002,TideLVL_value_0002,TideLVL_quality_code_0002,TideLVL_year_0003,TideLVL_month_0003,TideLVL_value_0003,TideLVL_quality_code_0003,TideLVL_year_0004,TideLVL_month_0004,TideLVL_value_0004,TideLVL_quality_code_0004,TideLVL_year_0005,TideLVL_month_0005,TideLVL_value_0005,TideLVL_quality_code_0005,TideLVL_year_0006,TideLVL_month_0006,TideLVL_value_0006,TideLVL_quality_code_0006,TideLVL_year_0007,TideLVL_month_0007,TideLVL_value_0007,TideLVL_quality_code_0007,TideLVL_year_0008,TideLVL_month_0008,TideLVL_value_0008,TideLVL_quality_code_0008,TideLVL_year_0009,TideLVL_month_0009,TideLVL_value_0009,TideLVL_quality_code_0009,TideLVL_year_0010,TideLVL_month_0010,TideLVL_value_0010,TideLVL_quality_code_0010,TideLVL_year_0011,TideLVL_month_0011,TideLVL_value_0011,TideLVL_quality_code_0011,TideLVL_year_0100,TideLVL_month_0100,TideLVL_value_0100,TideLVL_quality_code_0100,TideLVL_year_0101,TideLVL_month_0101,TideLVL_value_0101,TideLVL_quality_code_0101,TideLVL_year_0102,TideLVL_month_0102,TideLVL_value_0102,TideLVL_quality_code_0102,TideLVL_year_0103,TideLVL_month_0103,TideLVL_value_0103,TideLVL_quality_code_0103,TideLVL_year_0104,TideLVL_month_0104,TideLVL_value_0104,TideLVL_quality_code_0104,TideLVL_year_0105,TideLVL_month_0105,TideLVL_value_0105,TideLVL_quality_code_0105,TideLVL_year_0106,TideLVL_month_0106,TideLVL_value_0106,TideLVL_quality_code_0106,TideLVL_year_0107,TideLVL_month_0107,TideLVL_value_0107,TideLVL_quality_code_0107,TideLVL_year_0108,TideLVL_month_0108,TideLVL_value_0108,TideLVL_quality_code_0108,TideLVL_year_0109,TideLVL_month_0109,TideLVL_value_0109,TideLVL_quality_code_0109,TideLVL_year_0110,TideLVL_month_0110,TideLVL_value_0110,TideLVL_quality_code_0110,TideLVL_year_0111,TideLVL_month_0111,TideLVL_value_0111,TideLVL_quality_code_0111,TideLVL_year_0200,TideLVL_month_0200,TideLVL_value_0200,TideLVL_quality_code_0200,TideLVL_year_0201,TideLVL_month_0201,TideLVL_value_0201,TideLVL_quality_code_0201,TideLVL_year_0202,TideLVL_month_0202,TideLVL_value_0202,TideLVL_quality_code_0202,TideLVL_year_0203,TideLVL_month_0203,TideLVL_value_0203,TideLVL_quality_code_0203,TideLVL_year_0204,TideLVL_month_0204,TideLVL_value_0204,TideLVL_quality_code_0204,TideLVL_year_0205,TideLVL_month_0205,TideLVL_value_0205,TideLVL_quality_code_0205,TideLVL_year_0206,TideLVL_month_0206,TideLVL_value_0206,TideLVL_quality_code_0206,TideLVL_year_0207,TideLVL_month_0207,TideLVL_value_0207,TideLVL_quality_code_0207,TideLVL_year_0208,TideLVL_month_0208,TideLVL_value_0208,TideLVL_quality_code_0208,TideLVL_year_0209,TideLVL_month_0209,TideLVL_value_0209,TideLVL_quality_code_0209,TideLVL_year_0210,TideLVL_month_0210,TideLVL_value_0210,TideLVL_quality_code_0210,TideLVL_year_0211,TideLVL_month_0211,TideLVL_value_0211,TideLVL_quality_code_0211,TideLVL_year_0300,TideLVL_month_0300,TideLVL_value_0300,TideLVL_quality_code_0300,TideLVL_year_0301,TideLVL_month_0301,TideLVL_value_0301,TideLVL_quality_code_0301,TideLVL_year_0302,TideLVL_month_0302,TideLVL_value_0302,TideLVL_quality_code_0302,TideLVL_year_0303,TideLVL_month_0303,TideLVL_value_0303,TideLVL_quality_code_0303,TideLVL_year_0304,TideLVL_month_0304,TideLVL_value_0304,TideLVL_quality_code_0304,TideLVL_year_0305,TideLVL_month_0305,TideLVL_value_0305,TideLVL_quality_code_0305,TideLVL_year_0306,TideLVL_month_0306,TideLVL_value_0306,TideLVL_quality_code_0306,TideLVL_year_0307,TideLVL_month_0307,TideLVL_value_0307,TideLVL_quality_code_0307,TideLVL_year_0308,TideLVL_month_0308,TideLVL_value_0308,TideLVL_quality_code_0308,TideLVL_year_0309,TideLVL_month_0309,TideLVL_value_0309,TideLVL_quality_code_0309,TideLVL_year_0310,TideLVL_month_0310,TideLVL_value_0310,TideLVL_quality_code_0310,TideLVL_year_0311,TideLVL_month_0311,TideLVL_value_0311,TideLVL_quality_code_0311,TideLVL_year_0400,TideLVL_month_0400,TideLVL_value_0400,TideLVL_quality_code_0400,TideLVL_year_0401,TideLVL_month_0401,TideLVL_value_0401,TideLVL_quality_code_0401,TideLVL_year_0402,TideLVL_month_0402,TideLVL_value_0402,TideLVL_quality_code_0402,TideLVL_year_0403,TideLVL_month_0403,TideLVL_value_0403,TideLVL_quality_code_0403,TideLVL_year_0404,TideLVL_month_0404,TideLVL_value_0404,TideLVL_quality_code_0404,TideLVL_year_0405,TideLVL_month_0405,TideLVL_value_0405,TideLVL_quality_code_0405,TideLVL_year_0406,TideLVL_month_0406,TideLVL_value_0406,TideLVL_quality_code_0406,TideLVL_year_0407,TideLVL_month_0407,TideLVL_value_0407,TideLVL_quality_code_0407,TideLVL_year_0408,TideLVL_month_0408,TideLVL_value_0408,TideLVL_quality_code_0408,TideLVL_year_0409,TideLVL_month_0409,TideLVL_value_0409,TideLVL_quality_code_0409,TideLVL_year_0410,TideLVL_month_0410,TideLVL_value_0410,TideLVL_quality_code_0410,TideLVL_year_0411,TideLVL_month_0411,TideLVL_value_0411,TideLVL_quality_code_0411
60915010,Eyemouth Tide Gauge,55.87284359,-2.08638411,525180,38314,min,2018,05,-0.127,254,2018,06,-0.092,254,2018,07,-0.191,254,2018,08,-0.185,254,2018,09,-0.381,254,2018,10,-0.215,254,2018,11,-0.058,254,2018,12,-0.006,254,2019,01,-0.092,254,2019,02,-0.282,254,2019,03,-0.249,254,2019,04,-0.389,254,2019,05,-0.127,254,2019,06,-0.092,254,2019,07,-0.191,254,2019,08,-0.185,254,2019,09,-0.381,254,2019,10,-0.215,254,2019,11,-0.058,254,2019,12,-0.006,254,2020,01,-0.092,254,2020,02,-0.282,254,2020,03,-0.249,254,2020,04,-0.389,254,2020,05,-0.127,254,2020,06,-0.092,254,2020,07,-0.191,254,2020,08,-0.185,254,2020,09,-0.381,254,2020,10,-0.215,254,2020,11,-0.058,254,2020,12,-0.006,254,2021,01,-0.092,254,2021,02,-0.282,254,2021,03,-0.249,254,2021,04,-0.389,254,2021,05,-0.127,254,2021,06,-0.092,254,2021,07,-0.191,254,2021,08,-0.185,254,2021,09,-0.381,254,2021,10,-0.215,254,2021,11,-0.058,254,2021,12,-0.006,254,2022,01,-0.092,254,2022,02,-0.282,254,2022,03,-0.249,254,2022,04,-0.389,254,2022,05,-0.127,254,2022,06,-0.092,254,2022,07,-0.191,254,2022,08,-0.185,254,2022,09,-0.381,254,2022,10,-0.215,254,2022,11,-0.058,254,2022,12,-0.006,254,2023,01,-0.092,254,2023,02,-0.282,254,2023,03,-0.249,254,2023,04,-0.389,254
60506010,Kingston Tide Gauge,57.67317185,-3.108441404,503411,38196,min,2018,05,0.863,50,2018,06,0.854,50,2018,07,0.854,50,2018,08,0.805,100,2018,09,0.844,50,2018,10,0.856,50,2018,11,0.872,50,2018,12,0.868,50,2019,01,0.862,50,2019,02,0.86,50,2019,03,0.846,100,2019,04,0.858,50,2019,05,0.863,50,2019,06,0.854,50,2019,07,0.854,50,2019,08,0.805,100,2019,09,0.844,50,2019,10,0.856,50,2019,11,0.872,50,2019,12,0.868,50,2020,01,0.862,50,2020,02,0.86,50,2020,03,0.846,100,2020,04,0.858,50,2020,05,0.863,50,2020,06,0.854,50,2020,07,0.854,50,2020,08,0.805,100,2020,09,0.844,50,2020,10,0.856,50,2020,11,0.872,50,2020,12,0.868,50,2021,01,0.862,50,2021,02,0.86,50,2021,03,0.846,100,2021,04,0.858,50,2021,05,0.863,50,2021,06,0.854,50,2021,07,0.854,50,2021,08,0.805,100,2021,09,0.844,50,2021,10,0.856,50,2021,11,0.872,50,2021,12,0.868,50,2022,01,0.862,50,2022,02,0.86,50,2022,03,0.846,100,2022,04,0.858,50,2022,05,0.863,50,2022,06,0.854,50,2022,07,0.854,50,2022,08,0.805,100,2022,09,0.844,50,2022,10,0.856,50,2022,11,0.872,50,2022,12,0.868,50,2023,01,0.862,50,2023,02,0.86,50,2023,03,0.846,100,2023,04,0.858,50
53614010,Girvan Tide Gauge,55.24404201,-4.859673631,133137,36240,min,2018,05,-0.074,200,2018,06,0.135,100,2018,07,0.016,200,2018,08,-0.273,150,2018,09,-0.206,150,2018,10,0.117,200,2018,11,0.035,200,2018,12,0.007,200,2019,01,-0.19,200,2019,02,-0.413,200,2019,03,-0.267,200,2019,04,0.009,200,2019,05,-0.074,200,2019,06,0.135,100,2019,07,0.016,200,2019,08,-0.273,150,2019,09,-0.206,150,2019,10,0.117,200,2019,11,0.035,200,2019,12,0.007,200,2020,01,-0.19,200,2020,02,-0.413,200,2020,03,-0.267,200,2020,04,0.009,200,2020,05,-0.074,200,2020,06,0.135,100,2020,07,0.016,200,2020,08,-0.273,150,2020,09,-0.206,150,2020,10,0.117,200,2020,11,0.035,200,2020,12,0.007,200,2021,01,-0.19,200,2021,02,-0.413,200,2021,03,-0.267,200,2021,04,0.009,200,2021,05,-0.074,200,2021,06,0.135,100,2021,07,0.016,200,2021,08,-0.273,150,2021,09,-0.206,150,2021,10,0.117,200,2021,11,0.035,200,2021,12,0.007,200,2022,01,-0.19,200,2022,02,-0.413,200,2022,03,-0.267,200,2022,04,0.009,200,2022,05,-0.074,200,2022,06,0.135,100,2022,07,0.016,200,2022,08,-0.273,150,2022,09,-0.206,150,2022,10,0.117,200,2022,11,0.035,200,2022,12,0.007,200,2023,01,-0.19,200,2023,02,-0.413,200,2023,03,-0.267,200,2023,04,0.009,200
60623010,Kirkcudbright Bay Tide Gauge,54.79470544,-4.06235608,506171,38226,min,2018,05,0.498,50,2018,06,0.639,150,2018,07,0.464,150,2018,08,0.222,150,2018,09,0.363,254,2018,10,0.596,254,2018,11,0.686,150,2018,12,0.357,254,2019,01,0.417,150,2019,02,-0.442,150,2019,03,-0.488,150,2019,04,0.382,150,2019,05,0.498,50,2019,06,0.639,150,2019,07,0.464,150,2019,08,0.222,150,2019,09,0.363,254,2019,10,0.596,254,2019,11,0.686,150,2019,12,0.357,254,2020,01,0.417,150,2020,02,-0.442,150,2020,03,-0.488,150,2020,04,0.382,150,2020,05,0.498,50,2020,06,0.639,150,2020,07,0.464,150,2020,08,0.222,150,2020,09,0.363,254,2020,10,0.596,254,2020,11,0.686,150,2020,12,0.357,254,2021,01,0.417,150,2021,02,-0.442,150,2021,03,-0.488,150,2021,04,0.382,150,2021,05,0.498,50,2021,06,0.639,150,2021,07,0.464,150,2021,08,0.222,150,2021,09,0.363,254,2021,10,0.596,254,2021,11,0.686,150,2021,12,0.357,254,2022,01,0.417,150,2022,02,-0.442,150,2022,03,-0.488,150,2022,04,0.382,150,2022,05,0.498,50,2022,06,0.639,150,2022,07,0.464,150,2022,08,0.222,150,2022,09,0.363,254,2022,10,0.596,254,2022,11,0.686,150,2022,12,0.357,254,2023,01,0.417,150,2023,02,-0.442,150,2023,03,-0.488,150,2023,04,0.382,150
54859010,Newport,56.43741936,-2.94561274,14914,36540,min,2018,05,0.338,254,2018,06,0.348,200,2018,07,0.35,50,2018,08,0.33,200,2018,09,0.33,254,2018,10,0.342,200,2018,11,0.35,100,2018,12,0.336,200,2019,01,0.326,200,2019,02,0.293,200,2019,03,0.306,150,2019,04,0.308,150,2019,05,0.338,254,2019,06,0.348,200,2019,07,0.35,50,2019,08,0.33,200,2019,09,0.33,254,2019,10,0.342,200,2019,11,0.35,100,2019,12,0.336,200,2020,01,0.326,200,2020,02,0.293,200,2020,03,0.306,150,2020,04,0.308,150,2020,05,0.338,254,2020,06,0.348,200,2020,07,0.35,50,2020,08,0.33,200,2020,09,0.33,254,2020,10,0.342,200,2020,11,0.35,100,2020,12,0.336,200,2021,01,0.326,200,2021,02,0.293,200,2021,03,0.306,150,2021,04,0.308,150,2021,05,0.338,254,2021,06,0.348,200,2021,07,0.35,50,2021,08,0.33,200,2021,09,0.33,254,2021,10,0.342,200,2021,11,0.35,100,2021,12,0.336,200,2022,01,0.326,200,2022,02,0.293,200,2022,03,0.306,150,2022,04,0.308,150,2022,05,0.338,254,2022,06,0.348,200,2022,07,0.35,50,2022,08,0.33,200,2022,09,0.33,254,2022,10,0.342,200,2022,11,0.35,100,2022,12,0.336,200,2023,01,0.326,200,2023,02,0.293,200,2023,03,0.306,150,2023,04,0.308,150
60743010,Berneray Tide Gauge,57.714282,-7.169577693,511675,38256,min,2018,05,-2.993,150,2018,06,-3.093,150,2018,07,-2.549,150,2018,08,-3.018,150,2018,09,-3.162,150,2018,10,-3.097,150,2018,11,-2.763,150,2018,12,-2.688,254,2019,01,-2.907,150,2019,02,-3.007,254,2019,03,-3.328,150,2019,04,-3.278,150,2019,05,-2.993,150,2019,06,-3.093,150,2019,07,-2.549,150,2019,08,-3.018,150,2019,09,-3.162,150,2019,10,-3.097,150,2019,11,-2.763,150,2019,12,-2.688,254,2020,01,-2.907,150,2020,02,-3.007,254,2020,03,-3.328,150,2020,04,-3.278,150,2020,05,-2.993,150,2020,06,-3.093,150,2020,07,-2.549,150,2020,08,-3.018,150,2020,09,-3.162,150,2020,10,-3.097,150,2020,11,-2.763,150,2020,12,-2.688,254,2021,01,-2.907,150,2021,02,-3.007,254,2021,03,-3.328,150,2021,04,-3.278,150,2021,05,-2.993,150,2021,06,-3.093,150,2021,07,-2.549,150,2021,08,-3.018,150,2021,09,-3.162,150,2021,10,-3.097,150,2021,11,-2.763,150,2021,12,-2.688,254,2022,01,-2.907,150,2022,02,-3.007,254,2022,03,-3.328,150,2022,04,-3.278,150,2022,05,-2.993,150,2022,06,-3.093,150,2022,07,-2.549,150,2022,08,-3.018,150,2022,09,-3.162,150,2022,10,-3.097,150,2022,11,-2.763,150,2022,12,-2.688,254,2023,01,-2.907,150,2023,02,-3.007,254,2023,03,-3.328,150,2023,04,-3.278,150
61080010,Stromness Tide Gauge,58.96195697,-3.297046663,536544,38358,min,2018,05,-1.557,100,2018,06,-1.465,50,2018,07,-1.44,150,2018,08,-1.596,100,2018,09,-1.754,100,2018,10,-1.699,100,2018,11,-1.345,100,2018,12,-1.363,100,2019,01,-1.497,100,2019,02,-1.716,50,2019,03,-1.863,100,2019,04,-1.873,50,2019,05,-1.557,100,2019,06,-1.465,50,2019,07,-1.44,150,2019,08,-1.596,100,2019,09,-1.754,100,2019,10,-1.699,100,2019,11,-1.345,100,2019,12,-1.363,100,2020,01,-1.497,100,2020,02,-1.716,50,2020,03,-1.863,100,2020,04,-1.873,50,2020,05,-1.557,100,2020,06,-1.465,50,2020,07,-1.44,150,2020,08,-1.596,100,2020,09,-1.754,100,2020,10,-1.699,100,2020,11,-1.345,100,2020,12,-1.363,100,2021,01,-1.497,100,2021,02,-1.716,50,2021,03,-1.863,100,2021,04,-1.873,50,2021,05,-1.557,100,2021,06,-1.465,50,2021,07,-1.44,150,2021,08,-1.596,100,2021,09,-1.754,100,2021,10,-1.699,100,2021,11,-1.345,100,2021,12,-1.363,100,2022,01,-1.497,100,2022,02,-1.716,50,2022,03,-1.863,100,2022,04,-1.873,50,2022,05,-1.557,100,2022,06,-1.465,50,2022,07,-1.44,150,2022,08,-1.596,100,2022,09,-1.754,100,2022,10,-1.699,100,2022,11,-1.345,100,2022,12,-1.363,100,2023,01,-1.497,100,2023,02,-1.716,50,2023,03,-1.863,100,2023,04,-1.873,50
57117010,Clachnaharry,57.4905025,-4.263020458,234184,37216,min,2018,05,-2.213,50,2018,06,-2.165,50,2018,07,-2.373,100,2018,08,-2.431,100,2018,09,-2.523,50,2018,10,-2.473,50,2018,11,-2.154,100,2018,12,-2.347,50,2019,01,-2.412,50,2019,02,-2.644,100,2019,03,-2.621,50,2019,04,-2.586,100,2019,05,-2.213,50,2019,06,-2.165,50,2019,07,-2.373,100,2019,08,-2.431,100,2019,09,-2.523,50,2019,10,-2.473,50,2019,11,-2.154,100,2019,12,-2.347,50,2020,01,-2.412,50,2020,02,-2.644,100,2020,03,-2.621,50,2020,04,-2.586,100,2020,05,-2.213,50,2020,06,-2.165,50,2020,07,-2.373,100,2020,08,-2.431,100,2020,09,-2.523,50,2020,10,-2.473,50,2020,11,-2.154,100,2020,12,-2.347,50,2021,01,-2.412,50,2021,02,-2.644,100,2021,03,-2.621,50,2021,04,-2.586,100,2021,05,-2.213,50,2021,06,-2.165,50,2021,07,-2.373,100,2021,08,-2.431,100,2021,09,-2.523,50,2021,10,-2.473,50,2021,11,-2.154,100,2021,12,-2.347,50,2022,01,-2.412,50,2022,02,-2.644,100,2022,03,-2.621,50,2022,04,-2.586,100,2022,05,-2.213,50,2022,06,-2.165,50,2022,07,-2.373,100,2022,08,-2.431,100,2022,09,-2.523,50,2022,10,-2.473,50,2022,11,-2.154,100,2022,12,-2.347,50,2023,01,-2.412,50,2023,02,-2.644,100,2023,03,-2.621,50,2023,04,-2.586,100
60229010,Oban Tidal,56.41160383,-5.480662403,490749,38116,min,2018,05,0.926,100,2018,06,0.915,50,2018,07,1.005,50,2018,08,0.917,100,2018,09,0.743,100,2018,10,0.858,50,2018,11,0.982,100,2018,12,1.009,50,2019,01,0.843,254,2019,02,0.634,100,2019,03,0.617,100,2019,04,0.767,100,2019,05,0.926,100,2019,06,0.915,50,2019,07,1.005,50,2019,08,0.917,100,2019,09,0.743,100,2019,10,0.858,50,2019,11,0.982,100,2019,12,1.009,50,2020,01,0.843,254,2020,02,0.634,100,2020,03,0.617,100,2020,04,0.767,100,2020,05,0.926,100,2020,06,0.915,50,2020,07,1.005,50,2020,08,0.917,100,2020,09,0.743,100,2020,10,0.858,50,2020,11,0.982,100,2020,12,1.009,50,2021,01,0.843,254,2021,02,0.634,100,2021,03,0.617,100,2021,04,0.767,100,2021,05,0.926,100,2021,06,0.915,50,2021,07,1.005,50,2021,08,0.917,100,2021,09,0.743,100,2021,10,0.858,50,2021,11,0.982,100,2021,12,1.009,50,2022,01,0.843,254,2022,02,0.634,100,2022,03,0.617,100,2022,04,0.767,100,2022,05,0.926,100,2022,06,0.915,50,2022,07,1.005,50,2022,08,0.917,100,2022,09,0.743,100,2022,10,0.858,50,2022,11,0.982,100,2022,12,1.009,50,2023,01,0.843,254,2023,02,0.634,100,2023,03,0.617,100,2023,04,0.767,100
53649010,Renfrew Tide Gauge,55.88537088,-4.382885201,133138,36246,min,2018,05,-0.417,200,2018,06,-0.511,200,2018,07,-0.591,200,2018,08,-0.643,200,2018,09,-0.603,200,2018,10,-0.593,200,2018,11,-0.507,200,2018,12,-0.365,200,2019,01,-0.728,200,2019,02,-0.803,200,2019,03,-0.782,200,2019,04,-0.807,200,2019,05,-0.417,200,2019,06,-0.511,200,2019,07,-0.591,200,2019,08,-0.643,200,2019,09,-0.603,200,2019,10,-0.593,200,2019,11,-0.507,200,2019,12,-0.365,200,2020,01,-0.728,200,2020,02,-0.803,200,2020,03,-0.782,200,2020,04,-0.807,200,2020,05,-0.417,200,2020,06,-0.511,200,2020,07,-0.591,200,2020,08,-0.643,200,2020,09,-0.603,200,2020,10,-0.593,200,2020,11,-0.507,200,2020,12,-0.365,200,2021,01,-0.728,200,2021,02,-0.803,200,2021,03,-0.782,200,2021,04,-0.807,200,2021,05,-0.417,200,2021,06,-0.511,200,2021,07,-0.591,200,2021,08,-0.643,200,2021,09,-0.603,200,2021,10,-0.593,200,2021,11,-0.507,200,2021,12,-0.365,200,2022,01,-0.728,200,2022,02,-0.803,200,2022,03,-0.782,200,2022,04,-0.807,200,2022,05,-0.417,200,2022,06,-0.511,200,2022,07,-0.591,200,2022,08,-0.643,200,2022,09,-0.603,200,2022,10,-0.593,200,2022,11,-0.507,200,2022,12,-0.365,200,2023,01,-0.728,200,2023,02,-0.803,200,2023,03,-0.782,200,2023,04,-0.807,200
60708010,Eriskay Tide Gauge,57.07060705,-7.309059721,511674,38250,min,2018,05,-2.538,50,2018,06,-2.285,50,2018,07,-2.312,50,2018,08,-2.536,100,2018,09,-2.672,150,2018,10,-2.608,100,2018,11,-2.366,100,2018,12,-2.385,150,2019,01,-2.455,150,2019,02,-2.749,150,2019,03,-2.789,50,2019,04,-2.693,50,2019,05,-2.538,50,2019,06,-2.285,50,2019,07,-2.312,50,2019,08,-2.536,100,2019,09,-2.672,150,2019,10,-2.608,100,2019,11,-2.366,100,2019,12,-2.385,150,2020,01,-2.455,150,2020,02,-2.749,150,2020,03,-2.789,50,2020,04,-2.693,50,2020,05,-2.538,50,2020,06,-2.285,50,2020,07,-2.312,50,2020,08,-2.536,100,2020,09,-2.672,150,2020,10,-2.608,100,2020,11,-2.366,100,2020,12,-2.385,150,2021,01,-2.455,150,2021,02,-2.749,150,2021,03,-2.789,50,2021,04,-2.693,50,2021,05,-2.538,50,2021,06,-2.285,50,2021,07,-2.312,50,2021,08,-2.536,100,2021,09,-2.672,150,2021,10,-2.608,100,2021,11,-2.366,100,2021,12,-2.385,150,2022,01,-2.455,150,2022,02,-2.749,150,2022,03,-2.789,50,2022,04,-2.693,50,2022,05,-2.538,50,2022,06,-2.285,50,2022,07,-2.312,50,2022,08,-2.536,100,2022,09,-2.672,150,2022,10,-2.608,100,2022,11,-2.366,100,2022,12,-2.385,150,2023,01,-2.455,150,2023,02,-2.749,150,2023,03,-2.789,50,2023,04,-2.693,50
53684010,Rothesay Tide Gauge,55.83882721,-5.052449446,133139,36252,min,2018,05,-0.086,150,2018,06,-0.144,150,2018,07,-0.219,100,2018,08,-0.35,100,2018,09,-0.296,100,2018,10,-0.177,150,2018,11,-0.185,200,2018,12,-0.445,254,2019,01,-0.366,200,2019,02,-0.495,200,2019,03,-0.339,150,2019,04,-0.461,200,2019,05,-0.086,150,2019,06,-0.144,150,2019,07,-0.219,100,2019,08,-0.35,100,2019,09,-0.296,100,2019,10,-0.177,150,2019,11,-0.185,200,2019,12,-0.445,254,2020,01,-0.366,200,2020,02,-0.495,200,2020,03,-0.339,150,2020,04,-0.461,200,2020,05,-0.086,150,2020,06,-0.144,150,2020,07,-0.219,100,2020,08,-0.35,100,2020,09,-0.296,100,2020,10,-0.177,150,2020,11,-0.185,200,2020,12,-0.445,254,2021,01,-0.366,200,2021,02,-0.495,200,2021,03,-0.339,150,2021,04,-0.461,200,2021,05,-0.086,150,2021,06,-0.144,150,2021,07,-0.219,100,2021,08,-0.35,100,2021,09,-0.296,100,2021,10,-0.177,150,2021,11,-0.185,200,2021,12,-0.445,254,2022,01,-0.366,200,2022,02,-0.495,200,2022,03,-0.339,150,2022,04,-0.461,200,2022,05,-0.086,150,2022,06,-0.144,150,2022,07,-0.219,100,2022,08,-0.35,100,2022,09,-0.296,100,2022,10,-0.177,150,2022,11,-0.185,200,2022,12,-0.445,254,2023,01,-0.366,200,2023,02,-0.495,200,2023,03,-0.339,150,2023,04,-0.461,200
52616010,Tarbert Tidal,55.8645479,-5.411186791,116037,35990,min,2018,05,-0.179,200,2018,06,-0.374,200,2018,07,-0.197,200,2018,08,-0.296,200,2018,09,-0.779,200,2018,10,-0.101,254,2018,11,-0.204,200,2018,12,-0.24,200,2019,01,-0.347,200,2019,02,-0.705,254,2019,03,-0.847,200,2019,04,-0.351,200,2019,05,-0.179,200,2019,06,-0.374,200,2019,07,-0.197,200,2019,08,-0.296,200,2019,09,-0.779,200,2019,10,-0.101,254,2019,11,-0.204,200,2019,12,-0.24,200,2020,01,-0.347,200,2020,02,-0.705,254,2020,03,-0.847,200,2020,04,-0.351,200,2020,05,-0.179,200,2020,06,-0.374,200,2020,07,-0.197,200,2020,08,-0.296,200,2020,09,-0.779,200,2020,10,-0.101,254,2020,11,-0.204,200,2020,12,-0.24,200,2021,01,-0.347,200,2021,02,-0.705,254,2021,03,-0.847,200,2021,04,-0.351,200,2021,05,-0.179,200,2021,06,-0.374,200,2021,07,-0.197,200,2021,08,-0.296,200,2021,09,-0.779,200,2021,10,-0.101,254,2021,11,-0.204,200,2021,12,-0.24,200,2022,01,-0.347,200,2022,02,-0.705,254,2022,03,-0.847,200,2022,04,-0.351,200,2022,05,-0.179,200,2022,06,-0.374,200,2022,07,-0.197,200,2022,08,-0.296,200,2022,09,-0.779,200,2022,10,-0.101,254,2022,11,-0.204,200,2022,12,-0.24,200,2023,01,-0.347,200,2023,02,-0.705,254,2023,03,-0.847,200,2023,04,-0.351,200
60369010,Kingairloch Tide Gauge,56.61619985,-5.503025816,494728,38156,min,2018,05,-1.916,50,2018,06,-1.76,50,2018,07,-1.847,50,2018,08,-1.899,100,2018,09,-1.974,150,2018,10,-1.911,150,2018,11,-1.818,150,2018,12,-1.832,150,2019,01,-1.886,150,2019,02,-2.038,150,2019,03,-2.053,150,2019,04,-2.022,200,2019,05,-1.916,50,2019,06,-1.76,50,2019,07,-1.847,50,2019,08,-1.899,100,2019,09,-1.974,150,2019,10,-1.911,150,2019,11,-1.818,150,2019,12,-1.832,150,2020,01,-1.886,150,2020,02,-2.038,150,2020,03,-2.053,150,2020,04,-2.022,200,2020,05,-1.916,50,2020,06,-1.76,50,2020,07,-1.847,50,2020,08,-1.899,100,2020,09,-1.974,150,2020,10,-1.911,150,2020,11,-1.818,150,2020,12,-1.832,150,2021,01,-1.886,150,2021,02,-2.038,150,2021,03,-2.053,150,2021,04,-2.022,200,2021,05,-1.916,50,2021,06,-1.76,50,2021,07,-1.847,50,2021,08,-1.899,100,2021,09,-1.974,150,2021,10,-1.911,150,2021,11,-1.818,150,2021,12,-1.832,150,2022,01,-1.886,150,2022,02,-2.038,150,2022,03,-2.053,150,2022,04,-2.022,200,2022,05,-1.916,50,2022,06,-1.76,50,2022,07,-1.847,50,2022,08,-1.899,100,2022,09,-1.974,150,2022,10,-1.911,150,2022,11,-1.818,150,2022,12,-1.832,150,2023,01,-1.886,150,2023,02,-2.038,150,2023,03,-2.053,150,2023,04,-2.022,200
60309010,Cromarty,57.6828141,-4.038547427,492364,38142,min,2018,05,-2.019,100,2018,06,-2.125,100,2018,07,-2.065,100,2018,08,-2.173,254,2018,09,-2.256,150,2018,10,-2.219,254,2018,11,-1.917,50,2018,12,-1.942,254,2019,01,-2.112,100,2019,02,-2.186,100,2019,03,-2.284,254,2019,04,-2.231,254,2019,05,-2.019,100,2019,06,-2.125,100,2019,07,-2.065,100,2019,08,-2.173,254,2019,09,-2.256,150,2019,10,-2.219,254,2019,11,-1.917,50,2019,12,-1.942,254,2020,01,-2.112,100,2020,02,-2.186,100,2020,03,-2.284,254,2020,04,-2.231,254,2020,05,-2.019,100,2020,06,-2.125,100,2020,07,-2.065,100,2020,08,-2.173,254,2020,09,-2.256,150,2020,10,-2.219,254,2020,11,-1.917,50,2020,12,-1.942,254,2021,01,-2.112,100,2021,02,-2.186,100,2021,03,-2.284,254,2021,04,-2.231,254,2021,05,-2.019,100,2021,06,-2.125,100,2021,07,-2.065,100,2021,08,-2.173,254,2021,09,-2.256,150,2021,10,-2.219,254,2021,11,-1.917,50,2021,12,-1.942,254,2022,01,-2.112,100,2022,02,-2.186,100,2022,03,-2.284,254,2022,04,-2.231,254,2022,05,-2.019,100,2022,06,-2.125,100,2022,07,-2.065,100,2022,08,-2.173,254,2022,09,-2.256,150,2022,10,-2.219,254,2022,11,-1.917,50,2022,12,-1.942,254,2023,01,-2.112,100,2023,02,-2.186,100,2023,03,-2.284,254,2023,04,-2.231,254
