uprn,closest_Precip_station_id,closest_S_station_id,closest_TideLVL_station_id,distance_Precip_km,distance_S_km,distance_TideLVL_km
1000661393,38262,36262,38418,5.0,7.0,0.0
1000702340,35948,36108,36246,3.0,2.0,6.0
1000704104,35732,36128,36252,2.0,2.0,29.0
1000647243,35932,36024,36246,2.0,3.0,25.0
1000662444,37676,38484,37804,3.0,0.0,0.0
1000662467,37676,38484,37804,3.0,0.0,0.0
1000627582,36206,36152,36246,8.0,2.0,14.0
1000647401,37640,36048,36246,4.0,8.0,25.0
1000647405,37640,36048,36246,4.0,8.0,25.0
1000647952,35948,36220,36246,1.0,2.0,8.0
1000661766,35760,36048,36246,4.0,8.0,27.0
1000648664,37676,38484,37804,3.0,0.0,0.0
1000649195,37676,38484,37804,3.0,0.0,0.0
1000628251,37706,36564,36540,5.0,8.0,3.0
1000673461,35756,36132,36246,4.0,4.0,42.0
1000664761,35724,36116,36246,8.0,1.0,32.0
1000630579,37056,36446,36246,3.0,3.0,41.0
1000709372,37814,35500,36540,1.0,2.0,32.0
1000673465,35756,36132,36246,4.0,4.0,42.0
1000673742,36474,36474,36246,0.0,0.0,44.0
1000666810,35932,36036,36246,5.0,4.0,21.0
1000662375,37056,36454,36246,8.0,4.0,39.0
1000630592,37056,36446,36246,3.0,3.0,41.0
1000711019,35760,36048,36246,4.0,8.0,27.0
1000662435,37676,38484,37804,3.0,0.0,0.0
1000662465,37676,38484,37804,3.0,0.0,0.0
1000711186,35932,36024,36246,6.0,7.0,28.0
1000654142,37758,37360,35972,2.0,3.0,71.0
1000662739,37640,36036,36246,5.0,4.0,21.0
1000662741,37624,36036,36246,5.0,3.0,21.0
1000711190,35932,36024,36246,6.0,7.0,28.0
1000654290,37676,38484,37804,3.0,0.0,1.0
1000633295,35644,35978,37226,3.0,0.0,2.0
1000673908,36494,36494,36246,3.0,3.0,39.0
1000672103,35932,36024,36246,3.0,4.0,25.0
1000680756,37246,37246,35972,6.0,6.0,1.0
1000667500,35760,36048,36246,4.0,9.0,26.0
1000672528,35724,37606,36246,7.0,1.0,30.0
1000634746,37818,36172,36246,6.0,6.0,4.0
1000655716,35880,36326,38226,9.0,4.0,45.0
1000678715,37706,36564,36540,2.0,11.0,6.0
1000679912,35932,36024,36246,3.0,4.0,25.0
1000670194,37056,36454,36246,7.0,5.0,39.0
1000674524,37072,36404,37804,9.0,3.0,30.0
1000720021,36432,36432,37804,4.0,4.0,36.0
1000658046,37076,36400,37804,1.0,3.0,9.0
1000659693,35948,36168,36246,9.0,3.0,8.0
1000659842,38294,36424,37804,2.0,2.0,8.0
1000686758,37776,36604,36540,4.0,19.0,28.0
1000674796,36494,36454,36246,6.0,3.0,36.0
1000676478,37628,36232,36246,3.0,3.0,13.0
1000676952,37640,36048,36246,3.0,7.0,24.0
1000683735,36494,36494,36246,0.0,0.0,37.0
1000643283,35788,36108,36246,5.0,4.0,4.0
1000724823,37814,36688,36540,1.0,2.0,33.0
1000724836,37814,36688,36540,1.0,2.0,33.0
1000678355,38266,37272,38364,0.0,20.0,0.0
1000724946,37910,37310,35972,0.0,6.0,15.0
1000662734,37624,36036,36246,5.0,3.0,21.0
1000645393,37714,37452,35972,7.0,5.0,74.0
1000678366,38266,37272,38364,0.0,20.0,0.0
1000679921,35932,36024,36246,3.0,4.0,25.0
1000680084,38236,37340,37766,12.0,0.0,36.0
1000646403,37072,36404,37804,7.0,3.0,29.0
1000665339,37818,36124,36246,4.0,4.0,6.0
1000680230,37628,36124,36246,4.0,4.0,7.0
1000680412,37068,38098,37804,4.0,11.0,28.0
1000646884,38240,36168,36246,4.0,2.0,13.0
1000690508,36764,36774,37804,4.0,0.0,33.0
1000694051,37714,37930,37766,9.0,7.0,62.0
1000647356,37640,36048,36246,4.0,8.0,25.0
1000647359,37640,36048,36246,4.0,8.0,25.0
1000647431,37640,36048,36246,4.0,8.0,25.0
1000684005,35932,36024,36246,3.0,4.0,23.0
1000682628,37676,38484,37804,3.0,0.0,0.0
1000647816,37640,36036,36246,5.0,6.0,24.0
1000686010,487758,36008,36240,9.0,10.0,26.0
1000651323,37826,36164,36240,4.0,0.0,30.0
1000668749,35932,36024,36246,1.0,2.0,23.0
1000698426,35508,37452,35972,0.0,8.0,72.0
1000698437,35508,37452,35972,0.0,8.0,72.0
1000732452,37044,38042,36246,4.0,1.0,39.0
1000698723,37064,36396,37804,3.0,2.0,16.0
1000651844,37814,35500,36540,2.0,1.0,31.0
1000652125,37814,35500,36540,2.0,1.0,30.0
1000734129,37676,36424,37804,3.0,2.0,5.0
1000685934,37076,36400,37804,0.0,2.0,10.0
1000698750,37064,36396,37804,3.0,2.0,16.0
1000689107,37640,36048,36246,3.0,7.0,23.0
1000689933,36206,36152,36246,7.0,1.0,15.0
1000654143,37758,37360,35972,2.0,3.0,71.0
1000674209,37758,37360,35972,3.0,2.0,71.0
1000702163,35756,36132,36246,4.0,4.0,42.0
1000688906,35840,37648,36246,10.0,2.0,34.0
1000688928,35724,37648,36246,10.0,1.0,33.0
1000690819,35756,36132,36246,1.0,1.0,38.0
1000674545,37072,36404,37804,9.0,3.0,30.0
1000657038,38184,36486,37804,3.0,3.0,26.0
1000706636,37076,36400,37804,2.0,1.0,10.0
1000743436,37640,36036,36246,5.0,5.0,22.0
1000691209,35932,36024,36246,5.0,6.0,27.0
1000691269,35932,36082,36246,7.0,3.0,29.0
1000703811,35520,37558,37766,8.0,3.0,56.0
1000691761,35788,36108,36246,4.0,2.0,6.0
1000693901,37680,36486,37804,1.0,6.0,21.0
1000658252,35724,37606,36246,7.0,1.0,30.0
1000659398,35756,36132,36246,1.0,1.0,38.0
1000659534,35948,36168,36246,9.0,3.0,8.0
1000698419,35508,37452,35972,0.0,8.0,72.0
1000659678,38240,36168,36246,6.0,1.0,11.0
1000698440,35508,37452,35972,0.0,8.0,72.0
1000698722,37064,36396,37804,3.0,2.0,16.0
1000697335,38148,36082,36246,7.0,6.0,32.0
1000698728,37064,36396,37804,3.0,2.0,16.0
1000663517,37628,36056,36246,3.0,4.0,13.0
1000700754,37644,36152,37900,4.0,9.0,10.0
1000700709,37818,36124,36246,2.0,2.0,4.0
1000664736,37706,36564,36540,4.0,9.0,4.0
1000711195,35932,36024,36246,6.0,7.0,28.0
1000712736,35644,35978,37226,3.0,2.0,3.0
1000666821,35932,36036,36246,5.0,4.0,21.0
1000757008,36494,38042,36246,3.0,2.0,38.0
1000685529,35724,37606,36246,8.0,0.0,31.0
1000704770,37818,36124,36246,3.0,3.0,3.0
1000685945,37076,36400,37804,0.0,2.0,10.0
1000685992,487758,36008,36240,9.0,10.0,26.0
1000708482,37660,38336,35972,4.0,8.0,55.0
1000708487,37660,38336,35972,4.0,8.0,55.0
1000672104,35932,36024,36246,3.0,4.0,25.0
1000719241,38122,35986,36252,5.0,0.0,26.0
1000688822,35932,36024,36246,3.0,3.0,24.0
1000709378,37814,35500,36540,1.0,2.0,32.0
1000719635,37068,38098,37804,6.0,6.0,25.0
1000688911,35840,37648,36246,10.0,2.0,34.0
1000724822,37814,36688,36540,1.0,2.0,33.0
1000765045,37714,37930,37766,5.0,5.0,74.0
1000711181,35932,36024,36246,6.0,7.0,28.0
1000673164,37124,37246,35972,6.0,7.0,1.0
1000690836,35756,36132,36246,1.0,1.0,38.0
1000725240,38050,36454,36246,6.0,3.0,36.0
1000721951,37076,36400,37804,3.0,1.0,10.0
1000724459,37012,38098,37804,4.0,3.0,28.0
1000726998,35920,36346,38226,9.0,4.0,68.0
1000774189,37714,37930,37766,5.0,6.0,74.0
1000676472,37628,36232,36246,3.0,3.0,13.0
1000676473,37628,36232,36246,3.0,3.0,13.0
1000676477,37628,36232,36246,3.0,3.0,13.0
1000695736,37072,36404,37804,7.0,2.0,29.0
1000776959,37814,36752,36540,9.0,6.0,23.0
1000696380,35932,36024,36246,3.0,4.0,24.0
1000729878,37814,35500,36540,2.0,1.0,30.0
1000777725,35676,37272,38364,24.0,24.0,33.0
1000777903,37624,36036,36246,2.0,2.0,16.0
1000731678,38306,36466,36246,4.0,0.0,40.0
1000680096,38236,37340,37766,12.0,0.0,36.0
1000720447,37064,36396,37804,3.0,2.0,16.0
1000698720,37064,36396,37804,3.0,2.0,16.0
1000779145,37676,38484,37804,3.0,1.0,2.0
1000698812,37072,36404,37804,6.0,3.0,29.0
1000780538,37016,38098,37804,5.0,6.0,25.0
1000735969,38378,36330,36240,6.0,6.0,46.0
1000724236,35632,37746,37216,0.0,0.0,16.0
1000724454,37012,38098,37804,4.0,3.0,28.0
1000682627,37676,38484,37804,3.0,0.0,0.0
1000727099,37676,38484,37804,3.0,0.0,0.0
1000739883,37072,36404,37804,7.0,7.0,32.0
1000784561,37826,36164,36240,5.0,5.0,34.0
1000725261,38050,36454,36246,6.0,3.0,36.0
1000741252,36432,36404,37804,9.0,4.0,31.0
1000730340,38148,36082,36246,9.0,4.0,32.0
1000784817,35724,37648,36246,10.0,1.0,33.0
1000683226,37072,36404,37804,6.0,3.0,29.0
1000730732,37910,37310,35972,1.0,6.0,15.0
1000741549,36928,36596,37766,1.0,6.0,18.0
1000702567,37676,38484,37804,3.0,0.0,0.0
1000742637,35588,37452,37766,4.0,6.0,70.0
1000732516,38236,37340,37766,12.0,1.0,36.0
1000741221,36432,36404,37804,9.0,5.0,31.0
1000743422,37640,36036,36246,5.0,5.0,22.0
1000741631,35784,36164,36240,4.0,2.0,28.0
1000742986,37814,35500,36540,2.0,1.0,30.0
1000744305,37906,36020,38116,4.0,20.0,1.0
1000728593,38148,36082,36246,9.0,4.0,32.0
1000729922,36206,36152,37900,5.0,2.0,15.0
1000745859,37640,36024,36246,6.0,7.0,26.0
1000745904,35760,36024,36246,6.0,8.0,26.0
1000746625,38320,36428,37804,1.0,1.0,12.0
1000792422,37064,36396,37804,7.0,4.0,22.0
1000737845,37056,36446,37804,4.0,4.0,35.0
1000731681,38306,36466,36246,4.0,0.0,40.0
1000792601,37072,36404,37804,7.0,2.0,29.0
1000689868,35728,36060,35990,12.0,18.0,49.0
1000750566,37818,36124,36246,3.0,3.0,5.0
1000711189,35932,36024,36246,6.0,7.0,28.0
1000743966,35724,37606,36246,6.0,2.0,30.0
1000744011,37714,37930,37766,1.0,2.0,70.0
1000734125,37676,36424,37804,3.0,2.0,5.0
1000693521,37052,36450,36246,5.0,0.0,33.0
1000752416,36494,38042,36246,3.0,3.0,38.0
1000713081,36206,36152,37900,6.0,0.0,15.0
1000752560,36494,38042,36246,3.0,2.0,38.0
1000736401,37714,37930,37766,8.0,6.0,62.0
1000745826,37640,36024,36246,6.0,8.0,26.0
1000696466,37640,36036,36246,3.0,5.0,21.0
1000803491,37016,38098,37804,2.0,7.0,30.0
1000752814,36494,38042,36246,3.0,2.0,38.0
1000752871,35724,37606,36246,8.0,0.0,31.0
1000752885,35724,37606,36246,8.0,0.0,31.0
1000736983,37750,37258,37216,4.0,1.0,1.0
1000715674,36932,38302,36540,4.0,1.0,56.0
1000754754,37072,36404,37804,7.0,2.0,28.0
1000754767,37072,36404,37804,7.0,2.0,28.0
1000755121,36494,38042,36246,3.0,2.0,38.0
1000698434,35508,37452,35972,0.0,8.0,72.0
1000738962,38002,36564,36540,2.0,0.0,6.0
1000698738,37064,36396,37804,3.0,2.0,16.0
1000758051,37076,36424,37804,3.0,2.0,8.0
1000748825,37076,36400,37804,1.0,2.0,9.0
1000718664,36980,36830,37804,1.0,2.0,60.0
1000698780,37064,36396,37804,3.0,2.0,16.0
1000719124,35528,37174,38196,1.0,7.0,6.0
1000806286,37036,36520,36246,3.0,1.0,32.0
1000806314,37036,36520,36246,3.0,1.0,32.0
1000751627,35512,38476,38196,5.0,1.0,11.0
1000699792,35676,37272,38364,27.0,27.0,37.0
1000752486,36494,38042,36246,3.0,2.0,37.0
1000752557,36494,38042,36246,3.0,2.0,38.0
1000721486,35756,36132,36246,3.0,3.0,37.0
1000810153,38246,37582,37766,6.0,1.0,59.0
1000743956,35724,37606,36246,6.0,2.0,30.0
1000810338,37714,37930,37766,3.0,0.0,68.0
1000754747,37072,36404,37804,7.0,2.0,28.0
1000764442,37640,36036,36246,5.0,4.0,21.0
1000755112,36494,38042,36246,3.0,2.0,38.0
1000723654,37056,36454,36246,7.0,5.0,40.0
1000707197,36928,37340,37766,14.0,6.0,31.0
1000746843,35932,36082,36246,7.0,4.0,30.0
1000746846,35932,36082,36246,7.0,4.0,30.0
1000755468,37072,36404,37804,6.0,4.0,30.0
1000708158,38002,36564,36540,2.0,0.0,7.0
1000771144,37714,37930,37766,2.0,3.0,72.0
1000708312,35724,36116,36246,8.0,1.0,32.0
1000812188,37992,36400,37804,3.0,2.0,14.0
1000725524,35948,36220,36246,1.0,2.0,8.0
1000709999,36432,36432,37804,5.0,5.0,35.0
1000773178,37714,37930,37766,9.0,6.0,62.0
1000024407,37644,36152,37900,5.0,8.0,7.0
1000727000,35920,36346,38226,9.0,4.0,68.0
1000751649,35512,38476,38196,5.0,1.0,11.0
1000770908,37072,36404,37804,8.0,3.0,29.0
1000771792,37076,36424,37804,2.0,3.0,7.0
1000775113,37672,36424,37804,3.0,4.0,9.0
1000760927,35744,36044,36246,2.0,0.0,42.0
1000752996,37092,38484,37804,0.0,5.0,4.0
1000754489,37676,38480,37804,3.0,0.0,6.0
1000776691,37624,36036,36246,4.0,3.0,21.0
1000754763,37072,36404,37804,7.0,2.0,28.0
1000755470,37072,36404,37804,6.0,4.0,30.0
1000820267,36206,36152,37900,5.0,1.0,15.0
1000820512,35724,37606,36246,7.0,1.0,30.0
1000731764,35724,37606,36246,8.0,0.0,31.0
1000732026,38002,36564,36540,1.0,2.0,5.0
1000777667,35600,37258,37216,1.0,3.0,6.0
1000820723,35784,36164,36240,4.0,1.0,28.0
1000821482,35932,36024,36246,4.0,5.0,25.0
1000777676,35600,37258,37216,1.0,3.0,6.0
1000778027,37076,36400,37804,2.0,3.0,8.0
1000715758,35732,36128,36252,2.0,2.0,29.0
1000768180,35932,36082,36246,4.0,2.0,27.0
1000824010,37640,36036,36246,3.0,6.0,22.0
1000717678,37676,38484,37804,3.0,0.0,0.0
1000717685,37676,38484,37804,3.0,0.0,0.0
1000780074,37918,37328,35972,1.0,2.0,57.0
1000781003,38148,36082,36246,7.0,6.0,31.0
1000735519,37644,36152,37900,1.0,11.0,5.0
1000763272,35588,37448,37766,1.0,8.0,68.0
1000782113,35724,37606,36246,7.0,2.0,29.0
1000765643,38306,36466,36246,0.0,2.0,42.0
1000829187,38320,36424,37804,3.0,1.0,8.0
1000781221,36494,36494,36246,3.0,3.0,37.0
1000770350,37676,38484,37804,3.0,1.0,2.0
1000738470,37056,36454,36246,8.0,4.0,38.0
1000771097,37024,36490,36246,3.0,2.0,46.0
1000771168,38320,36400,37804,3.0,1.0,13.0
1000784909,37068,36506,37804,5.0,14.0,29.0
1000830398,37072,36404,37804,7.0,3.0,29.0
1000771695,37024,38332,36246,2.0,2.0,46.0
1000831374,36432,36432,37804,2.0,2.0,40.0
1000774020,36432,36404,37804,8.0,5.0,31.0
1000768223,37672,38480,37804,5.0,4.0,9.0
1000741208,36432,36404,37804,9.0,5.0,31.0
1000790304,37076,36400,37804,1.0,3.0,10.0
1000768891,35896,36326,38226,7.0,1.0,42.0
1000723743,38320,36424,37804,2.0,1.0,8.0
1000778193,37818,36124,36246,2.0,2.0,3.0
1000788652,35644,35978,37226,3.0,0.0,2.0
1000781001,38148,36082,36246,7.0,6.0,31.0
1000746021,37640,36024,36246,6.0,7.0,26.0
1000771071,37024,36490,36246,3.0,2.0,46.0
1000781006,38148,36082,36246,7.0,6.0,31.0
1000792287,37064,36396,37804,8.0,5.0,23.0
1000774597,35644,35978,37226,4.0,1.0,2.0
1000839075,36206,36152,36246,8.0,1.0,15.0
1000794026,37072,36404,37804,9.0,3.0,29.0
1000794054,37072,36404,37804,9.0,3.0,29.0
1000752558,36494,38042,36246,3.0,2.0,38.0
1000752925,38306,36466,36246,4.0,0.0,40.0
1000729376,37676,38484,37804,3.0,1.0,1.0
1000783946,37640,36036,36246,4.0,8.0,25.0
1000786163,35864,36000,36246,1.0,1.0,42.0
1000795535,35732,36128,36252,2.0,3.0,28.0
1000754067,37072,36404,37804,7.0,2.0,28.0
1000794576,37616,36326,38226,8.0,2.0,39.0
1000754485,37676,38480,37804,3.0,0.0,6.0
1000787177,37814,36752,36540,6.0,0.0,30.0
1000795871,38240,36168,36246,8.0,2.0,9.0
1000796047,37076,36400,37804,1.0,3.0,11.0
1000775992,36206,36152,37900,6.0,1.0,15.0
1000754839,35724,37606,36246,7.0,1.0,31.0
1000754983,38240,36168,36246,6.0,0.0,11.0
1000839832,35932,36024,36246,3.0,4.0,23.0
1000798214,37714,37930,37766,8.0,5.0,63.0
1000798913,38378,36296,36240,6.0,6.0,45.0
1000841483,37714,37452,37766,6.0,6.0,74.0
1000800574,37272,37272,38358,2.0,2.0,14.0
1000735285,38122,35986,36252,4.0,0.0,25.0
1000792260,37064,36396,37804,8.0,5.0,22.0
1000792272,37064,36396,37804,8.0,5.0,22.0
1000792278,37064,36396,37804,8.0,5.0,22.0
1000801086,37640,36048,36246,4.0,7.0,26.0
1000735526,37644,36152,37900,1.0,11.0,5.0
1000792288,37064,36396,37804,8.0,5.0,23.0
1000844785,37068,36396,37804,4.0,12.0,27.0
1000801877,37758,37360,35972,2.0,3.0,71.0
1000802964,37676,36424,37804,4.0,3.0,5.0
1000802122,35840,36212,36240,4.0,6.0,35.0
1000847944,35760,36048,36246,4.0,8.0,27.0
1000796401,36494,38042,36246,3.0,2.0,38.0
1000804263,37676,36424,37804,3.0,2.0,6.0
1000744957,37640,36036,36246,3.0,5.0,21.0
1000745136,37076,36400,37804,2.0,1.0,10.0
1000848056,35756,36132,36246,2.0,2.0,41.0
1000805779,35588,37452,35972,6.0,6.0,65.0
1000788991,36494,36494,36246,2.0,2.0,36.0
1000798203,37714,37930,37766,8.0,5.0,63.0
1000806292,37036,36520,36246,3.0,1.0,32.0
1000806293,37036,36520,36246,3.0,1.0,32.0
1000806290,37036,36520,36246,3.0,1.0,32.0
1000806305,37036,36520,36246,3.0,1.0,32.0
1000745914,35760,36024,36246,6.0,8.0,26.0
1000806296,37036,36520,36246,3.0,1.0,32.0
1000806310,37036,36520,36246,3.0,1.0,32.0
1000806311,37036,36520,36246,3.0,1.0,32.0
1000806318,37036,36520,36246,3.0,1.0,32.0
1000800106,37714,37930,37766,2.0,2.0,71.0
1000806316,37036,36520,36246,3.0,1.0,32.0
1000851301,35932,36024,36246,2.0,2.0,24.0
1000747693,38002,36564,36540,1.0,3.0,4.0
1000851566,38058,36524,37804,1.0,4.0,41.0
1000771166,38320,36400,37804,3.0,1.0,13.0
1000802484,35880,36326,38226,9.0,3.0,45.0
1000802855,37814,36752,36540,5.0,0.0,30.0
1000852300,37676,36424,37804,4.0,0.0,6.0
1000853511,37056,36454,36246,8.0,4.0,39.0
1000792017,37992,37992,37804,2.0,2.0,15.0
1000792018,37992,37992,37804,2.0,2.0,15.0
1000750504,35732,36128,36252,4.0,7.0,26.0
1000807519,38184,36486,36540,1.0,3.0,26.0
1000751641,35512,38476,38196,5.0,1.0,11.0
1000806192,37676,36424,37804,2.0,2.0,6.0
1000806287,37036,36520,36246,3.0,1.0,32.0
1000752559,36494,38042,36246,3.0,2.0,38.0
1000814435,37076,36400,37804,2.0,2.0,9.0
1000806302,37036,36520,36246,3.0,1.0,32.0
1000806303,37036,36520,36246,3.0,1.0,32.0
1000811465,37068,38098,37804,5.0,14.0,29.0
1000776295,36206,36152,37900,7.0,0.0,15.0
1000797252,38262,36262,38418,5.0,7.0,0.0
1000806315,37036,36520,36246,3.0,1.0,32.0
1000813099,36432,36404,37804,8.0,5.0,31.0
1000026154,37056,36446,37804,4.0,4.0,35.0
1000026202,37056,36446,37804,3.0,3.0,36.0
1000807317,37628,36190,36246,1.0,4.0,11.0
1000755534,37076,36424,37804,4.0,3.0,6.0
1000776442,37076,36400,37804,1.0,2.0,9.0
1000813711,36848,36854,38314,6.0,2.0,37.0
1000757128,36494,36494,36246,0.0,0.0,37.0
1000810145,38246,37582,37766,6.0,1.0,59.0
1000777475,37676,36424,37804,4.0,0.0,6.0
1000810169,38246,37582,37766,6.0,1.0,59.0
1000810176,38246,37582,37766,6.0,1.0,59.0
1000820864,37644,36152,37900,1.0,10.0,7.0
1000812171,37992,36400,37804,3.0,2.0,14.0
1000760390,37818,36124,36246,3.0,3.0,2.0
1000821473,35932,36024,36246,4.0,5.0,25.0
1000821502,35932,36024,36246,4.0,5.0,25.0
1000863532,37714,37930,37766,5.0,5.0,73.0
1000819759,37818,36124,36246,4.0,4.0,9.0
1000818513,37628,36232,36246,3.0,3.0,13.0
1000806297,37036,36520,36246,3.0,1.0,32.0
1000806301,37036,36520,36246,3.0,1.0,32.0
1000806563,37076,36400,37804,3.0,2.0,14.0
1000823999,37640,36036,36246,3.0,6.0,22.0
1000824069,35932,36036,36246,4.0,4.0,22.0
1000763071,35600,37258,37216,2.0,3.0,6.0
1000821579,36908,36698,36540,1.0,2.0,29.0
1000792252,37064,36396,37804,7.0,5.0,22.0
1000792253,37064,36396,37804,7.0,5.0,22.0
1000865022,37076,36424,37804,3.0,1.0,8.0
1000823663,36494,36494,36246,2.0,2.0,37.0
1000767476,37076,36400,37804,1.0,1.0,10.0
1000810142,38246,37582,37766,6.0,1.0,59.0
1000810159,38246,37582,37766,6.0,1.0,59.0
1000824076,35932,36036,36246,4.0,4.0,22.0
1000824475,37640,36036,36246,4.0,5.0,22.0
1000810185,38246,37582,37766,6.0,1.0,59.0
1000825128,37644,36152,37900,4.0,14.0,2.0
1000865603,37826,36164,36240,4.0,2.0,28.0
1000794024,37072,36404,37804,9.0,3.0,29.0
1000829443,37318,37318,38358,0.0,0.0,51.0
1000813101,36432,36404,37804,8.0,5.0,31.0
1000770515,36494,38042,36246,3.0,2.0,37.0
1000773571,37738,35966,38364,4.0,29.0,148.0
1000774217,37818,36172,36246,5.0,4.0,4.0
1000797498,38184,36486,36540,1.0,3.0,26.0
1000831708,37644,36152,37900,13.0,23.0,8.0
1000799769,36928,36596,37766,1.0,7.0,17.0
1000832293,37072,36404,37804,9.0,4.0,31.0
1000832791,37814,35500,36540,2.0,2.0,30.0
1000833179,35932,36024,36246,2.0,3.0,24.0
1000833977,35860,36000,36246,0.0,1.0,44.0
1000800601,37272,37272,38358,2.0,2.0,14.0
1000801894,37758,37360,35972,2.0,3.0,71.0
1000820357,37750,37434,37216,4.0,2.0,1.0
1000780404,35932,36036,36246,5.0,6.0,24.0
1000833212,35932,36024,36246,2.0,3.0,24.0
1000803085,38320,36424,37804,3.0,1.0,7.0
1000821374,36980,36830,37804,1.0,2.0,60.0
1000780844,37992,36428,37804,3.0,2.0,13.0
1000782111,35724,37606,36246,7.0,2.0,29.0
1000878168,37076,36400,37804,2.0,3.0,13.0
1000879880,36500,36500,36540,1.0,1.0,37.0
1000804031,35588,37452,35972,6.0,6.0,66.0
1000822234,35724,37606,36246,7.0,1.0,30.0
1000824082,35932,36036,36246,4.0,4.0,22.0
1000824453,37640,36036,36246,4.0,5.0,22.0
1000841037,35600,37258,37216,1.0,3.0,6.0
1000836319,37072,36404,37804,7.0,2.0,29.0
1000824801,37072,36404,37804,9.0,4.0,30.0
1000881085,38002,36564,36540,1.0,5.0,5.0
1000806285,37036,36520,36246,3.0,1.0,32.0
1000845705,37714,37930,37766,9.0,7.0,61.0
1000828294,35784,36008,36240,2.0,3.0,24.0
1000882190,38320,36424,37804,0.0,3.0,10.0
1000806291,37036,36520,36246,3.0,1.0,32.0
1000806298,37036,36520,36246,3.0,1.0,32.0
1000792261,37064,36396,37804,8.0,5.0,22.0
1000792274,37064,36396,37804,8.0,5.0,22.0
1000806299,37036,36520,36246,3.0,1.0,32.0
1000806304,37036,36520,36246,3.0,1.0,32.0
1000840735,35932,36024,36246,3.0,4.0,23.0
1000837662,37628,36056,36246,3.0,4.0,13.0
1000837931,35864,36000,36246,1.0,0.0,42.0
1000792279,37064,36396,37804,8.0,5.0,22.0
1000792289,37064,36396,37804,8.0,5.0,23.0
1000793279,37104,36880,38314,1.0,1.0,29.0
1000829384,35716,37144,38142,12.0,0.0,13.0
1000806308,37036,36520,36246,3.0,1.0,32.0
1000883483,35896,36326,38226,8.0,0.0,41.0
1000848678,37818,36108,36246,8.0,6.0,3.0
1000838509,37640,36024,36246,6.0,8.0,26.0
1000793797,37688,36390,37804,3.0,7.0,24.0
1000794568,37616,36326,38226,8.0,2.0,39.0
1000842801,37714,37930,37766,4.0,3.0,71.0
1000842870,38240,36168,36246,6.0,0.0,11.0
1000849621,35588,37452,37766,4.0,6.0,70.0
1000809721,37640,36048,36246,2.0,6.0,24.0
1000795357,37684,36604,36540,3.0,18.0,28.0
1000884324,37714,37930,37766,6.0,3.0,69.0
1000843592,38202,37598,38226,1.0,6.0,4.0
1000810162,38246,37582,37766,6.0,1.0,59.0
1000810171,38246,37582,37766,6.0,1.0,59.0
1000810177,38246,37582,37766,6.0,1.0,59.0
1000845285,37714,37930,37766,3.0,2.0,70.0
1000886233,37714,37930,37766,2.0,2.0,70.0
1000851246,35932,36082,36246,5.0,4.0,28.0
1000810186,38246,37582,37766,6.0,1.0,59.0
1000845288,37714,37930,37766,4.0,2.0,70.0
1000845559,35932,36024,36246,3.0,4.0,24.0
1000888458,35588,37452,37766,7.0,5.0,72.0
1000853551,37668,36454,36246,9.0,2.0,37.0
1000840540,37076,36400,37804,3.0,0.0,11.0
1000846210,37660,38336,35972,5.0,8.0,55.0
1000814257,36494,36494,36246,0.0,0.0,37.0
1000893451,37056,36490,36246,8.0,5.0,43.0
1000856427,35932,36082,36246,7.0,0.0,29.0
1000856615,35732,36128,36252,3.0,7.0,26.0
1000800515,35860,36000,36246,1.0,2.0,44.0
1000842305,37640,36036,36246,4.0,5.0,22.0
1000836298,35932,36024,36246,3.0,3.0,24.0
1000836305,37072,36404,37804,7.0,2.0,29.0
1000897232,37672,38480,37804,5.0,5.0,9.0
1000898809,37680,36486,37804,2.0,8.0,21.0
1000803464,37016,38098,37804,2.0,7.0,30.0
1000852313,37676,36424,37804,4.0,0.0,6.0
1000846348,37714,37930,37766,3.0,2.0,68.0
1000806289,37036,36520,36246,3.0,1.0,32.0
1000806295,37036,36520,36246,3.0,1.0,32.0
1000865661,37826,36164,36240,4.0,2.0,28.0
1000865867,36896,36556,37766,2.0,1.0,20.0
1000838600,37640,36048,36246,3.0,7.0,24.0
1000821189,35724,37648,36246,10.0,1.0,33.0
1000848708,37818,36108,36246,8.0,6.0,3.0
1000806306,37036,36520,36246,3.0,1.0,32.0
1000806309,37036,36520,36246,3.0,1.0,32.0
1000855365,38148,36082,36246,7.0,5.0,31.0
1000851271,35932,36082,36246,5.0,4.0,28.0
1000856628,37056,36454,36246,6.0,5.0,39.0
1000822637,35676,37272,38364,14.0,14.0,19.0
1000903831,37818,36124,36246,4.0,3.0,3.0
1000852538,37076,36400,37804,2.0,3.0,12.0
1000871650,35724,37648,36246,9.0,0.0,33.0
1000903992,35948,36108,36246,5.0,1.0,6.0
1000807299,37076,36424,37804,2.0,3.0,7.0
1000807328,37628,36190,36246,1.0,4.0,11.0
1000859571,37016,38098,37804,4.0,5.0,26.0
1000824065,35932,36036,36246,4.0,4.0,22.0
1000824079,35932,36036,36246,4.0,4.0,22.0
1000808297,36206,36152,36246,8.0,1.0,14.0
1000825260,37826,36164,36240,1.0,6.0,34.0
1000846354,37714,37930,37766,3.0,2.0,68.0
1000861808,37992,36428,37804,3.0,2.0,14.0
1000810050,38184,36486,37804,4.0,4.0,26.0
1000826526,37064,36396,37804,3.0,2.0,16.0
1000874822,35588,37448,37766,4.0,4.0,63.0
1000858332,35932,36082,36246,7.0,3.0,30.0
